epoch,step,phase,train_loss,loss_sent,loss_prosody,loss_words,loss_phones,val_loss,mae_total,mae_accuracy,mae_fluency,mae_prosodic,mae_completeness,rmse_total,rmse_accuracy,rmse_fluency,rmse_prosodic,rmse_completeness,pearson_total,pearson_accuracy,pearson_fluency,pearson_prosodic,pearson_completeness,spearman_total,spearman_accuracy,spearman_fluency,spearman_prosodic,spearman_completeness
55,600,train,0.004366,0.001012,0.000358,0.000405,0.003853,,,,,,,,,,,,,,,,,,,,,
55,end,val,,,,,,0.022733,0.078639,0.084312,0.066540,0.068527,0.481861,0.114993,0.122191,0.093880,0.096035,0.482255,0.695151,0.658472,0.759225,0.750510,0.114684,0.691184,0.647518,0.754862,0.741859,0.094873
56,50,train,0.004505,0.000802,0.000877,0.000754,0.001093,,,,,,,,,,,,,,,,,,,,,
56,100,train,0.005598,0.001400,0.000412,0.008701,0.023679,,,,,,,,,,,,,,,,,,,,,
56,150,train,0.004958,0.004208,0.000130,0.001197,0.007497,,,,,,,,,,,,,,,,,,,,,
56,200,train,0.005845,0.000294,0.000492,0.003219,0.010991,,,,,,,,,,,,,,,,,,,,,
56,250,train,0.005193,0.000923,0.000421,0.002969,0.005626,,,,,,,,,,,,,,,,,,,,,
56,300,train,0.004455,0.001809,0.000272,0.000489,0.005344,,,,,,,,,,,,,,,,,,,,,
56,350,train,0.004637,0.001263,0.000623,0.000297,0.002809,,,,,,,,,,,,,,,,,,,,,
56,400,train,0.005740,0.001542,0.000486,0.000121,0.001000,,,,,,,,,,,,,,,,,,,,,
56,450,train,0.004469,0.000900,0.000225,0.000318,0.004678,,,,,,,,,,,,,,,,,,,,,
56,500,train,0.005316,0.000992,0.000240,0.003223,0.002640,,,,,,,,,,,,,,,,,,,,,
56,550,train,0.004773,0.000778,0.000628,0.001434,0.005405,,,,,,,,,,,,,,,,,,,,,
56,600,train,0.003955,0.000916,0.000269,0.000018,0.001021,,,,,,,,,,,,,,,,,,,,,
56,end,val,,,,,,0.022943,0.078140,0.081496,0.065893,0.068541,0.481305,0.111658,0.116133,0.092485,0.095109,0.481692,0.698800,0.669600,0.764765,0.754340,0.096850,0.687604,0.646154,0.755743,0.740252,0.085910
57,50,train,0.004868,0.002927,0.000400,0.000723,0.003260,,,,,,,,,,,,,,,,,,,,,
57,100,train,0.004194,0.001384,0.000530,0.001464,0.008535,,,,,,,,,,,,,,,,,,,,,
57,150,train,0.004523,0.001637,0.000450,0.000787,0.003648,,,,,,,,,,,,,,,,,,,,,
57,200,train,0.005237,0.001176,0.000325,0.000794,0.008496,,,,,,,,,,,,,,,,,,,,,
57,250,train,0.004367,0.001613,0.000739,0.000096,0.002565,,,,,,,,,,,,,,,,,,,,,
57,300,train,0.004459,0.001350,0.000279,0.000102,0.002640,,,,,,,,,,,,,,,,,,,,,
57,350,train,0.004380,0.000680,0.000214,0.000893,0.014825,,,,,,,,,,,,,,,,,,,,,
57,400,train,0.004475,0.000709,0.000200,0.000042,0.001633,,,,,,,,,,,,,,,,,,,,,
57,450,train,0.005854,0.001047,0.000539,0.000246,0.007243,,,,,,,,,,,,,,,,,,,,,
57,500,train,0.004912,0.000448,0.000458,0.000168,0.000761,,,,,,,,,,,,,,,,,,,,,
57,550,train,0.005208,0.000883,0.000471,0.004803,0.004056,,,,,,,,,,,,,,,,,,,,,
57,600,train,0.004209,0.001527,0.000386,0.002698,0.007171,,,,,,,,,,,,,,,,,,,,,
57,end,val,,,,,,0.023030,0.077943,0.080828,0.065771,0.067748,0.481718,0.112276,0.115630,0.093726,0.096413,0.482107,0.698540,0.670269,0.761544,0.754322,0.071566,0.691102,0.652208,0.756521,0.747986,0.079666
58,50,train,0.004800,0.001784,0.000759,0.004686,0.008279,,,,,,,,,,,,,,,,,,,,,
58,100,train,0.004605,0.001053,0.000286,0.000010,0.000908,,,,,,,,,,,,,,,,,,,,,
58,150,train,0.004015,0.000419,0.000528,0.003010,0.003209,,,,,,,,,,,,,,,,,,,,,
58,200,train,0.005860,0.001044,0.000364,0.000019,0.003822,,,,,,,,,,,,,,,,,,,,,
58,250,train,0.004595,0.001026,0.000277,0.001637,0.014046,,,,,,,,,,,,,,,,,,,,,
58,300,train,0.004153,0.001160,0.000539,0.000189,0.001305,,,,,,,,,,,,,,,,,,,,,
58,350,train,0.004570,0.000841,0.000522,0.000971,0.004907,,,,,,,,,,,,,,,,,,,,,
58,400,train,0.004713,0.000714,0.000441,0.001343,0.006990,,,,,,,,,,,,,,,,,,,,,
58,450,train,0.004367,0.001145,0.000534,0.000057,0.004512,,,,,,,,,,,,,,,,,,,,,
58,500,train,0.004755,0.001043,0.000418,0.001647,0.003962,,,,,,,,,,,,,,,,,,,,,
58,550,train,0.005288,0.001304,0.001989,0.000206,0.001087,,,,,,,,,,,,,,,,,,,,,
58,600,train,0.004704,0.000767,0.000301,0.000812,0.004534,,,,,,,,,,,,,,,,,,,,,
58,end,val,,,,,,0.022900,0.077737,0.080910,0.066027,0.068247,0.481554,0.113027,0.117212,0.093899,0.096867,0.481936,0.693860,0.665372,0.763771,0.755044,0.093635,0.681715,0.648261,0.753845,0.739698,0.085254
59,50,train,0.004141,0.000601,0.000344,0.000447,0.002746,,,,,,,,,,,,,,,,,,,,,
59,100,train,0.004271,0.000791,0.000498,0.000162,0.005453,,,,,,,,,,,,,,,,,,,,,
59,150,train,0.004146,0.001474,0.000457,0.001017,0.002603,,,,,,,,,,,,,,,,,,,,,
59,200,train,0.005532,0.000977,0.000267,0.000688,0.004287,,,,,,,,,,,,,,,,,,,,,
59,250,train,0.004110,0.004858,0.001014,0.010784,0.014871,,,,,,,,,,,,,,,,,,,,,
59,300,train,0.004842,0.001877,0.000287,0.003982,0.005684,,,,,,,,,,,,,,,,,,,,,
59,350,train,0.004503,0.000851,0.000466,0.000036,0.001360,,,,,,,,,,,,,,,,,,,,,
59,400,train,0.005255,0.000484,0.000316,0.000040,0.002201,,,,,,,,,,,,,,,,,,,,,
59,450,train,0.004260,0.002116,0.000376,0.000294,0.001747,,,,,,,,,,,,,,,,,,,,,
59,500,train,0.004617,0.001349,0.000672,0.001273,0.005543,,,,,,,,,,,,,,,,,,,,,
59,550,train,0.004461,0.000805,0.000480,0.000160,0.011400,,,,,,,,,,,,,,,,,,,,,
59,600,train,0.003769,0.000986,0.000424,0.002492,0.003994,,,,,,,,,,,,,,,,,,,,,
59,end,val,,,,,,0.022818,0.078782,0.082954,0.065903,0.067921,0.479070,0.112350,0.117571,0.092978,0.095301,0.479465,0.701061,0.671299,0.764231,0.757062,0.105497,0.695841,0.652154,0.754202,0.747179,0.095860
60,50,train,0.004558,0.000860,0.000633,0.001057,0.008466,,,,,,,,,,,,,,,,,,,,,
60,100,train,0.004028,0.001090,0.000536,0.001806,0.006528,,,,,,,,,,,,,,,,,,,,,
60,150,train,0.004278,0.000915,0.000694,0.002903,0.004662,,,,,,,,,,,,,,,,,,,,,
60,200,train,0.004560,0.000565,0.000614,0.000194,0.001822,,,,,,,,,,,,,,,,,,,,,
60,250,train,0.004612,0.001000,0.000898,0.000291,0.005752,,,,,,,,,,,,,,,,,,,,,
60,300,train,0.004644,0.001810,0.000691,0.001577,0.013270,,,,,,,,,,,,,,,,,,,,,
60,350,train,0.004302,0.001208,0.000674,0.003853,0.008224,,,,,,,,,,,,,,,,,,,,,
60,400,train,0.004270,0.001039,0.000279,0.002623,0.003145,,,,,,,,,,,,,,,,,,,,,
60,450,train,0.004749,0.000938,0.000618,0.000301,0.004770,,,,,,,,,,,,,,,,,,,,,
60,500,train,0.004784,0.000637,0.000287,0.000719,0.006897,,,,,,,,,,,,,,,,,,,,,
60,550,train,0.004983,0.001060,0.000599,0.000758,0.004334,,,,,,,,,,,,,,,,,,,,,
60,600,train,0.004740,0.002094,0.000400,0.001449,0.009582,,,,,,,,,,,,,,,,,,,,,
60,end,val,,,,,,0.022587,0.077597,0.082027,0.067113,0.068694,0.478669,0.112480,0.118392,0.094975,0.096907,0.479068,0.703402,0.674074,0.756267,0.752445,0.106574,0.697347,0.660336,0.749517,0.747157,0.096622
61,50,train,0.004144,0.001659,0.000307,0.003329,0.003843,,,,,,,,,,,,,,,,,,,,,
61,100,train,0.005358,0.001147,0.000284,0.000166,0.002865,,,,,,,,,,,,,,,,,,,,,
61,150,train,0.004249,0.000382,0.000390,0.003116,0.013708,,,,,,,,,,,,,,,,,,,,,
61,200,train,0.003953,0.001936,0.000496,0.000680,0.001649,,,,,,,,,,,,,,,,,,,,,
61,250,train,0.005949,0.001047,0.000127,0.001208,0.018143,,,,,,,,,,,,,,,,,,,,,
61,300,train,0.004332,0.001440,0.000570,0.000030,0.001678,,,,,,,,,,,,,,,,,,,,,
61,350,train,0.004136,0.000913,0.000503,0.000359,0.010114,,,,,,,,,,,,,,,,,,,,,
61,400,train,0.003977,0.000620,0.001371,0.000094,0.001088,,,,,,,,,,,,,,,,,,,,,
61,450,train,0.003837,0.000464,0.000332,0.000824,0.003143,,,,,,,,,,,,,,,,,,,,,
61,500,train,0.004273,0.001386,0.000262,0.002153,0.009208,,,,,,,,,,,,,,,,,,,,,
61,550,train,0.004518,0.000956,0.000367,0.000192,0.013042,,,,,,,,,,,,,,,,,,,,,
61,600,train,0.004792,0.001006,0.000493,0.000465,0.007594,,,,,,,,,,,,,,,,,,,,,
61,end,val,,,,,,0.023007,0.078666,0.082381,0.065270,0.067029,0.481659,0.113302,0.117992,0.091809,0.094591,0.482057,0.708075,0.678404,0.767434,0.760716,0.115022,0.701536,0.662198,0.758518,0.754274,0.097736
62,50,train,0.004396,0.001372,0.000286,0.004131,0.004520,,,,,,,,,,,,,,,,,,,,,
62,100,train,0.004715,0.001269,0.000520,0.000097,0.004930,,,,,,,,,,,,,,,,,,,,,
62,150,train,0.004893,0.000542,0.000203,0.003310,0.005490,,,,,,,,,,,,,,,,,,,,,
62,200,train,0.004122,0.001724,0.000269,0.003036,0.011871,,,,,,,,,,,,,,,,,,,,,
62,250,train,0.004176,0.000943,0.000273,0.000219,0.002095,,,,,,,,,,,,,,,,,,,,,
62,300,train,0.005021,0.001318,0.000427,0.001500,0.011541,,,,,,,,,,,,,,,,,,,,,
62,350,train,0.003852,0.001500,0.000486,0.003891,0.009344,,,,,,,,,,,,,,,,,,,,,
62,400,train,0.005003,0.001504,0.000171,0.000504,0.010328,,,,,,,,,,,,,,,,,,,,,
62,450,train,0.003808,0.000712,0.001462,0.001575,0.003525,,,,,,,,,,,,,,,,,,,,,
62,500,train,0.004675,0.001461,0.000207,0.000159,0.002456,,,,,,,,,,,,,,,,,,,,,
62,550,train,0.003489,0.001135,0.000954,0.000338,0.002708,,,,,,,,,,,,,,,,,,,,,
62,600,train,0.005327,0.009399,0.000525,0.014250,0.017977,,,,,,,,,,,,,,,,,,,,,
62,end,val,,,,,,0.023198,0.080360,0.083875,0.067632,0.068733,0.483070,0.117764,0.121763,0.095420,0.097330,0.483457,0.692639,0.661851,0.761719,0.756193,0.093033,0.693793,0.656873,0.755295,0.747506,0.093808
63,50,train,0.005086,0.000819,0.000295,0.000071,0.003096,,,,,,,,,,,,,,,,,,,,,
63,100,train,0.004143,0.001072,0.000762,0.000002,0.000514,,,,,,,,,,,,,,,,,,,,,
63,150,train,0.004196,0.000663,0.000373,0.001000,0.006995,,,,,,,,,,,,,,,,,,,,,
63,200,train,0.004094,0.000913,0.000589,0.001007,0.007908,,,,,,,,,,,,,,,,,,,,,
63,250,train,0.004315,0.000502,0.001193,0.001308,0.004627,,,,,,,,,,,,,,,,,,,,,
63,300,train,0.004303,0.001736,0.000588,0.005734,0.020785,,,,,,,,,,,,,,,,,,,,,
63,350,train,0.004063,0.001157,0.000882,0.001262,0.005939,,,,,,,,,,,,,,,,,,,,,
63,400,train,0.004830,0.001291,0.000422,0.000523,0.005045,,,,,,,,,,,,,,,,,,,,,
63,450,train,0.005168,0.000931,0.000327,0.000599,0.004492,,,,,,,,,,,,,,,,,,,,,
63,500,train,0.003722,0.000970,0.000506,0.000015,0.000629,,,,,,,,,,,,,,,,,,,,,
63,550,train,0.003839,0.000773,0.000425,0.000453,0.003636,,,,,,,,,,,,,,,,,,,,,
63,600,train,0.004267,0.000793,0.000928,0.000024,0.000732,,,,,,,,,,,,,,,,,,,,,
63,end,val,,,,,,0.023235,0.081323,0.086479,0.068912,0.067847,0.485984,0.118438,0.124211,0.096743,0.095997,0.486368,0.700885,0.668466,0.771352,0.765147,0.111222,0.697134,0.658680,0.762712,0.755491,0.084623
64,50,train,0.004592,0.000590,0.000401,0.000539,0.007410,,,,,,,,,,,,,,,,,,,,,
64,100,train,0.003768,0.001106,0.000309,0.000322,0.012813,,,,,,,,,,,,,,,,,,,,,
64,150,train,0.004365,0.001011,0.000539,0.006473,0.009570,,,,,,,,,,,,,,,,,,,,,
64,200,train,0.004499,0.000864,0.000404,0.002660,0.005955,,,,,,,,,,,,,,,,,,,,,
64,250,train,0.004278,0.002084,0.000587,0.003960,0.010649,,,,,,,,,,,,,,,,,,,,,
64,300,train,0.003899,0.002339,0.000265,0.000705,0.010175,,,,,,,,,,,,,,,,,,,,,
64,350,train,0.004895,0.000921,0.000578,0.000892,0.005801,,,,,,,,,,,,,,,,,,,,,
64,400,train,0.003906,0.000923,0.000542,0.002231,0.015124,,,,,,,,,,,,,,,,,,,,,
64,450,train,0.004731,0.000840,0.000517,0.000004,0.001989,,,,,,,,,,,,,,,,,,,,,
64,500,train,0.003988,0.001931,0.000265,0.000011,0.000886,,,,,,,,,,,,,,,,,,,,,
64,550,train,0.004320,0.001526,0.000391,0.000847,0.008361,,,,,,,,,,,,,,,,,,,,,
64,600,train,0.004449,0.002227,0.000633,0.005932,0.014763,,,,,,,,,,,,,,,,,,,,,
64,end,val,,,,,,0.023571,0.079347,0.083325,0.066099,0.068340,0.482717,0.115387,0.119650,0.093741,0.096800,0.483113,0.689907,0.660194,0.756674,0.749918,0.085866,0.686563,0.644558,0.752616,0.744396,0.074294
65,50,train,0.004649,0.000763,0.000714,0.000164,0.002698,,,,,,,,,,,,,,,,,,,,,
65,100,train,0.003622,0.000929,0.000601,0.004640,0.005631,,,,,,,,,,,,,,,,,,,,,
65,150,train,0.004461,0.000684,0.000366,0.000049,0.000798,,,,,,,,,,,,,,,,,,,,,
65,200,train,0.003628,0.001287,0.000395,0.001531,0.002929,,,,,,,,,,,,,,,,,,,,,
65,250,train,0.004100,0.000628,0.000295,0.000135,0.002509,,,,,,,,,,,,,,,,,,,,,
65,300,train,0.004275,0.001341,0.000612,0.000258,0.003195,,,,,,,,,,,,,,,,,,,,,
65,350,train,0.003656,0.001814,0.000634,0.000031,0.008295,,,,,,,,,,,,,,,,,,,,,
65,400,train,0.004515,0.001999,0.000889,0.003541,0.011817,,,,,,,,,,,,,,,,,,,,,
65,450,train,0.003763,0.000957,0.000888,0.002931,0.010861,,,,,,,,,,,,,,,,,,,,,
65,500,train,0.004044,0.001239,0.000688,0.000550,0.006790,,,,,,,,,,,,,,,,,,,,,
65,550,train,0.003990,0.000994,0.000615,0.001020,0.017556,,,,,,,,,,,,,,,,,,,,,
65,600,train,0.004732,0.001429,0.000610,0.000278,0.008437,,,,,,,,,,,,,,,,,,,,,
65,end,val,,,,,,0.023662,0.084118,0.085389,0.069667,0.072783,0.484276,0.122310,0.122802,0.098891,0.103723,0.484663,0.697447,0.671426,0.758589,0.755701,0.072486,0.698704,0.660474,0.754596,0.751374,0.069395
66,50,train,0.003895,0.000647,0.000253,0.000409,0.001955,,,,,,,,,,,,,,,,,,,,,
66,100,train,0.004025,0.000641,0.000504,0.000017,0.000594,,,,,,,,,,,,,,,,,,,,,
66,150,train,0.003774,0.000846,0.000560,0.000001,0.000243,,,,,,,,,,,,,,,,,,,,,
66,200,train,0.003748,0.000746,0.000253,0.001158,0.002952,,,,,,,,,,,,,,,,,,,,,
66,250,train,0.003387,0.000963,0.000371,0.002393,0.007115,,,,,,,,,,,,,,,,,,,,,
66,300,train,0.003796,0.000312,0.000481,0.000860,0.006174,,,,,,,,,,,,,,,,,,,,,
66,350,train,0.004255,0.001493,0.000380,0.000927,0.009977,,,,,,,,,,,,,,,,,,,,,
66,400,train,0.004553,0.002181,0.000403,0.000070,0.006684,,,,,,,,,,,,,,,,,,,,,
66,450,train,0.004610,0.002394,0.000379,0.000864,0.001443,,,,,,,,,,,,,,,,,,,,,
66,500,train,0.004149,0.000846,0.000326,0.000164,0.002103,,,,,,,,,,,,,,,,,,,,,
66,550,train,0.004137,0.000454,0.001325,0.001240,0.010428,,,,,,,,,,,,,,,,,,,,,
66,600,train,0.004766,0.000437,0.000616,0.002617,0.004998,,,,,,,,,,,,,,,,,,,,,
66,end,val,,,,,,0.022769,0.077843,0.080362,0.066434,0.067970,0.485937,0.112525,0.116509,0.093573,0.095894,0.486319,0.699688,0.675425,0.756145,0.749489,0.103633,0.692195,0.655812,0.750562,0.744474,0.069191
67,50,train,0.004478,0.000941,0.000592,0.000167,0.004128,,,,,,,,,,,,,,,,,,,,,
67,100,train,0.004519,0.000986,0.000303,0.000006,0.000970,,,,,,,,,,,,,,,,,,,,,
67,150,train,0.004047,0.001373,0.000221,0.000003,0.000575,,,,,,,,,,,,,,,,,,,,,
67,200,train,0.004400,0.001252,0.000088,0.001096,0.007378,,,,,,,,,,,,,,,,,,,,,
67,250,train,0.003940,0.000915,0.000592,0.000796,0.004243,,,,,,,,,,,,,,,,,,,,,
67,300,train,0.003710,0.000701,0.000410,0.000003,0.000641,,,,,,,,,,,,,,,,,,,,,
67,350,train,0.004411,0.000606,0.000187,0.000455,0.002044,,,,,,,,,,,,,,,,,,,,,
67,400,train,0.004098,0.000961,0.000509,0.000883,0.007725,,,,,,,,,,,,,,,,,,,,,
67,450,train,0.004151,0.000776,0.000173,0.000541,0.005663,,,,,,,,,,,,,,,,,,,,,
67,500,train,0.003484,0.000654,0.000702,0.000523,0.002820,,,,,,,,,,,,,,,,,,,,,
67,550,train,0.004188,0.001465,0.000358,0.000540,0.003777,,,,,,,,,,,,,,,,,,,,,
67,600,train,0.003524,0.001975,0.000408,0.002033,0.004610,,,,,,,,,,,,,,,,,,,,,
67,end,val,,,,,,0.023247,0.078712,0.082652,0.067793,0.069446,0.484902,0.114815,0.120067,0.095329,0.097552,0.485292,0.693595,0.665469,0.751514,0.747000,0.088849,0.688937,0.650581,0.746291,0.742103,0.072731
68,50,train,0.004798,0.001581,0.000223,0.003720,0.004158,,,,,,,,,,,,,,,,,,,,,
68,100,train,0.003927,0.002470,0.000291,0.000265,0.003677,,,,,,,,,,,,,,,,,,,,,
68,150,train,0.004334,0.001322,0.000487,0.000315,0.001348,,,,,,,,,,,,,,,,,,,,,
68,200,train,0.004030,0.000684,0.000397,0.000682,0.002608,,,,,,,,,,,,,,,,,,,,,
68,250,train,0.004214,0.000984,0.000248,0.000046,0.000356,,,,,,,,,,,,,,,,,,,,,
68,300,train,0.004010,0.000578,0.000333,0.000071,0.001777,,,,,,,,,,,,,,,,,,,,,
68,350,train,0.003401,0.001204,0.000948,0.000411,0.002683,,,,,,,,,,,,,,,,,,,,,
68,400,train,0.003754,0.001029,0.000515,0.000961,0.008713,,,,,,,,,,,,,,,,,,,,,
68,450,train,0.003506,0.001027,0.000543,0.000258,0.003073,,,,,,,,,,,,,,,,,,,,,
68,500,train,0.003059,0.001392,0.000563,0.005642,0.007521,,,,,,,,,,,,,,,,,,,,,
68,550,train,0.004385,0.000660,0.001046,0.005891,0.005053,,,,,,,,,,,,,,,,,,,,,
68,600,train,0.003503,0.001331,0.000211,0.000151,0.004521,,,,,,,,,,,,,,,,,,,,,
68,end,val,,,,,,0.022863,0.078138,0.081388,0.068462,0.069799,0.486246,0.112165,0.117906,0.095203,0.096448,0.486640,0.699627,0.670620,0.749580,0.742927,0.088184,0.693314,0.652701,0.748220,0.742319,0.070842
69,50,train,0.004930,0.000712,0.000145,0.000217,0.005590,,,,,,,,,,,,,,,,,,,,,
69,100,train,0.003774,0.001439,0.000879,0.000126,0.001840,,,,,,,,,,,,,,,,,,,,,
69,150,train,0.004026,0.001035,0.000694,0.000145,0.003023,,,,,,,,,,,,,,,,,,,,,
69,200,train,0.003617,0.001138,0.000500,0.000005,0.005217,,,,,,,,,,,,,,,,,,,,,
69,250,train,0.004009,0.000987,0.000447,0.001180,0.007622,,,,,,,,,,,,,,,,,,,,,
69,300,train,0.004676,0.001019,0.000321,0.000141,0.002560,,,,,,,,,,,,,,,,,,,,,
69,350,train,0.003888,0.000715,0.000288,0.001602,0.010500,,,,,,,,,,,,,,,,,,,,,
69,400,train,0.004321,0.001074,0.000651,0.003120,0.004271,,,,,,,,,,,,,,,,,,,,,
69,450,train,0.004107,0.000883,0.000377,0.000065,0.002764,,,,,,,,,,,,,,,,,,,,,
69,500,train,0.004133,0.000547,0.000131,0.001036,0.007511,,,,,,,,,,,,,,,,,,,,,
69,550,train,0.003297,0.002038,0.000376,0.001975,0.007168,,,,,,,,,,,,,,,,,,,,,
69,600,train,0.003482,0.000964,0.000411,0.001268,0.010035,,,,,,,,,,,,,,,,,,,,,
69,end,val,,,,,,0.022762,0.077324,0.080848,0.068723,0.069369,0.486701,0.111966,0.117147,0.094822,0.095892,0.487091,0.701891,0.671184,0.753929,0.747450,0.091274,0.695443,0.649613,0.748683,0.744514,0.072716
70,50,train,0.003854,0.000770,0.000367,0.000393,0.005814,,,,,,,,,,,,,,,,,,,,,
70,100,train,0.003909,0.000944,0.000372,0.000164,0.003510,,,,,,,,,,,,,,,,,,,,,
70,150,train,0.003624,0.000842,0.001368,0.000413,0.005748,,,,,,,,,,,,,,,,,,,,,
70,200,train,0.003341,0.000643,0.000431,0.000893,0.004751,,,,,,,,,,,,,,,,,,,,,
70,250,train,0.003414,0.001184,0.000440,0.001142,0.002287,,,,,,,,,,,,,,,,,,,,,
70,300,train,0.004242,0.000559,0.000260,0.000122,0.002566,,,,,,,,,,,,,,,,,,,,,
70,350,train,0.003403,0.001773,0.001040,0.000210,0.004226,,,,,,,,,,,,,,,,,,,,,
70,400,train,0.003913,0.000723,0.000308,0.000456,0.006431,,,,,,,,,,,,,,,,,,,,,
70,450,train,0.004350,0.002236,0.000379,0.000335,0.002298,,,,,,,,,,,,,,,,,,,,,
70,500,train,0.003445,0.001341,0.000234,0.000949,0.004470,,,,,,,,,,,,,,,,,,,,,
70,550,train,0.003733,0.000993,0.000484,0.000864,0.004166,,,,,,,,,,,,,,,,,,,,,
70,600,train,0.003408,0.001044,0.000240,0.004690,0.013684,,,,,,,,,,,,,,,,,,,,,
70,end,val,,,,,,0.023152,0.081693,0.085847,0.066462,0.067289,0.483264,0.118999,0.122877,0.094406,0.095858,0.483649,0.703271,0.675032,0.765173,0.759655,0.086370,0.694609,0.655704,0.753777,0.747405,0.063756
71,50,train,0.003559,0.000915,0.000191,0.000927,0.007971,,,,,,,,,,,,,,,,,,,,,
71,100,train,0.003834,0.000696,0.000664,0.003894,0.005107,,,,,,,,,,,,,,,,,,,,,
71,150,train,0.003687,0.001574,0.000363,0.001946,0.010293,,,,,,,,,,,,,,,,,,,,,
71,200,train,0.004608,0.002210,0.000432,0.014184,0.003647,,,,,,,,,,,,,,,,,,,,,
71,250,train,0.003385,0.000581,0.000900,0.000801,0.004703,,,,,,,,,,,,,,,,,,,,,
71,300,train,0.004405,0.000554,0.000263,0.000236,0.007702,,,,,,,,,,,,,,,,,,,,,
71,350,train,0.003551,0.001075,0.000490,0.000036,0.005625,,,,,,,,,,,,,,,,,,,,,
71,400,train,0.003745,0.006278,0.000230,0.005500,0.008034,,,,,,,,,,,,,,,,,,,,,
71,450,train,0.004210,0.000771,0.000446,0.001334,0.004579,,,,,,,,,,,,,,,,,,,,,
71,500,train,0.004823,0.000855,0.000703,0.000756,0.002762,,,,,,,,,,,,,,,,,,,,,
71,550,train,0.004215,0.000977,0.000235,0.000254,0.004668,,,,,,,,,,,,,,,,,,,,,
71,600,train,0.003910,0.001060,0.000196,0.000158,0.002871,,,,,,,,,,,,,,,,,,,,,
71,end,val,,,,,,0.023040,0.079633,0.081857,0.068000,0.069877,0.487148,0.112738,0.116685,0.095170,0.097461,0.487541,0.695344,0.671305,0.747139,0.738004,0.064390,0.685419,0.648949,0.740329,0.733256,0.052185
72,50,train,0.004380,0.001684,0.000400,0.000201,0.000844,,,,,,,,,,,,,,,,,,,,,
72,100,train,0.003994,0.000830,0.000721,0.001037,0.008671,,,,,,,,,,,,,,,,,,,,,
72,150,train,0.003752,0.001798,0.000383,0.000276,0.003478,,,,,,,,,,,,,,,,,,,,,
72,200,train,0.003632,0.000577,0.000343,0.000969,0.006147,,,,,,,,,,,,,,,,,,,,,
72,250,train,0.003631,0.001605,0.000810,0.001101,0.004790,,,,,,,,,,,,,,,,,,,,,
72,300,train,0.003454,0.000602,0.000275,0.000005,0.001423,,,,,,,,,,,,,,,,,,,,,
72,350,train,0.003678,0.001051,0.000567,0.000159,0.003095,,,,,,,,,,,,,,,,,,,,,
72,400,train,0.003303,0.001768,0.000135,0.000056,0.002266,,,,,,,,,,,,,,,,,,,,,
72,450,train,0.004018,0.001412,0.000314,0.000045,0.000562,,,,,,,,,,,,,,,,,,,,,
72,500,train,0.003333,0.001195,0.000779,0.000068,0.007784,,,,,,,,,,,,,,,,,,,,,
72,550,train,0.003788,0.001003,0.000293,0.000248,0.001463,,,,,,,,,,,,,,,,,,,,,
72,600,train,0.003783,0.000909,0.000118,0.001723,0.004426,,,,,,,,,,,,,,,,,,,,,
72,end,val,,,,,,0.023121,0.077882,0.080426,0.067802,0.068560,0.485675,0.112967,0.115553,0.096614,0.097651,0.486067,0.699657,0.674030,0.753453,0.748057,0.075301,0.695147,0.652828,0.751831,0.746218,0.060166
73,50,train,0.003159,0.001624,0.000700,0.001311,0.004321,,,,,,,,,,,,,,,,,,,,,
73,100,train,0.003103,0.001067,0.000129,0.000574,0.006676,,,,,,,,,,,,,,,,,,,,,
73,150,train,0.003509,0.001528,0.000313,0.000773,0.002615,,,,,,,,,,,,,,,,,,,,,
73,200,train,0.003541,0.002311,0.000202,0.000475,0.003147,,,,,,,,,,,,,,,,,,,,,
73,250,train,0.003509,0.001157,0.000298,0.003833,0.005489,,,,,,,,,,,,,,,,,,,,,
73,300,train,0.003655,0.001045,0.000453,0.000794,0.005051,,,,,,,,,,,,,,,,,,,,,
73,350,train,0.003882,0.002388,0.000629,0.001938,0.012657,,,,,,,,,,,,,,,,,,,,,
73,400,train,0.003633,0.002651,0.000763,0.002567,0.008223,,,,,,,,,,,,,,,,,,,,,
73,450,train,0.004056,0.001239,0.000779,0.001018,0.005270,,,,,,,,,,,,,,,,,,,,,
73,500,train,0.003722,0.001080,0.000653,0.000154,0.000805,,,,,,,,,,,,,,,,,,,,,
73,550,train,0.003454,0.001308,0.000689,0.000464,0.001814,,,,,,,,,,,,,,,,,,,,,
73,600,train,0.003593,0.001549,0.000344,0.001243,0.004493,,,,,,,,,,,,,,,,,,,,,
73,end,val,,,,,,0.022985,0.077667,0.080859,0.069046,0.070177,0.486791,0.113802,0.117138,0.098583,0.100188,0.487181,0.695557,0.666671,0.748050,0.745671,0.069247,0.695260,0.648635,0.744661,0.742501,0.056359
74,50,train,0.003230,0.000806,0.000281,0.000145,0.002685,,,,,,,,,,,,,,,,,,,,,
74,100,train,0.003188,0.000531,0.000489,0.001793,0.005750,,,,,,,,,,,,,,,,,,,,,
74,150,train,0.003353,0.000690,0.000558,0.000219,0.001024,,,,,,,,,,,,,,,,,,,,,
74,200,train,0.003058,0.000794,0.000691,0.000278,0.002779,,,,,,,,,,,,,,,,,,,,,
74,250,train,0.003288,0.000858,0.000328,0.000877,0.005527,,,,,,,,,,,,,,,,,,,,,
74,300,train,0.003454,0.001785,0.000585,0.001154,0.006917,,,,,,,,,,,,,,,,,,,,,
