epoch,step,phase,train_loss,loss_sent,loss_prosody,val_loss,mae_total,mae_accuracy,mae_fluency,mae_prosodic,mae_completeness,rmse_total,rmse_accuracy,rmse_fluency,rmse_prosodic,rmse_completeness,pearson_total,pearson_accuracy,pearson_fluency,pearson_prosodic,pearson_completeness,spearman_total,spearman_accuracy,spearman_fluency,spearman_prosodic,spearman_completeness
66,500,train,0.000839,0.000337,0.140750,,,,,,,,,,,,,,,,,,,,,
66,550,train,0.000916,0.000194,0.194112,,,,,,,,,,,,,,,,,,,,,
66,600,train,0.001034,0.000922,0.272137,,,,,,,,,,,,,,,,,,,,,
66,end,val,,,,0.010320,0.074736,0.078725,0.064332,0.065886,0.603492,0.107961,0.112508,0.090997,0.093189,0.605708,0.732339,0.697534,0.778212,0.765119,-0.029849,0.722554,0.656376,0.779095,0.767790,-0.056889
67,50,train,0.000716,0.001357,0.220612,,,,,,,,,,,,,,,,,,,,,
67,100,train,0.000886,0.000762,0.177125,,,,,,,,,,,,,,,,,,,,,
67,150,train,0.000807,0.000315,0.185753,,,,,,,,,,,,,,,,,,,,,
67,200,train,0.000946,0.000932,0.224782,,,,,,,,,,,,,,,,,,,,,
67,250,train,0.000885,0.001447,0.166716,,,,,,,,,,,,,,,,,,,,,
67,300,train,0.000742,0.000862,0.199379,,,,,,,,,,,,,,,,,,,,,
67,350,train,0.000945,0.001002,0.294475,,,,,,,,,,,,,,,,,,,,,
67,400,train,0.000834,0.000507,0.165433,,,,,,,,,,,,,,,,,,,,,
67,450,train,0.000807,0.001398,0.301203,,,,,,,,,,,,,,,,,,,,,
67,500,train,0.000792,0.001046,0.248610,,,,,,,,,,,,,,,,,,,,,
67,550,train,0.000733,0.000309,0.148794,,,,,,,,,,,,,,,,,,,,,
67,600,train,0.000791,0.001012,0.261077,,,,,,,,,,,,,,,,,,,,,
67,end,val,,,,0.010850,0.076244,0.080552,0.064283,0.066771,0.604314,0.110728,0.116568,0.091826,0.095488,0.606382,0.730110,0.691786,0.774502,0.765903,-0.019876,0.723835,0.656254,0.776242,0.763923,-0.049063
68,50,train,0.000790,0.001206,0.264133,,,,,,,,,,,,,,,,,,,,,
68,100,train,0.000757,0.000525,0.208931,,,,,,,,,,,,,,,,,,,,,
68,150,train,0.001157,0.001089,0.192716,,,,,,,,,,,,,,,,,,,,,
68,200,train,0.000970,0.000460,0.301837,,,,,,,,,,,,,,,,,,,,,
68,250,train,0.000798,0.000592,0.182121,,,,,,,,,,,,,,,,,,,,,
68,300,train,0.000758,0.000722,0.246283,,,,,,,,,,,,,,,,,,,,,
68,350,train,0.001070,0.001240,0.188288,,,,,,,,,,,,,,,,,,,,,
68,400,train,0.000857,0.000779,0.181113,,,,,,,,,,,,,,,,,,,,,
68,450,train,0.000783,0.000538,0.226978,,,,,,,,,,,,,,,,,,,,,
68,500,train,0.000849,0.000353,0.184594,,,,,,,,,,,,,,,,,,,,,
68,550,train,0.000856,0.000518,0.167933,,,,,,,,,,,,,,,,,,,,,
68,600,train,0.000828,0.000826,0.284900,,,,,,,,,,,,,,,,,,,,,
68,end,val,,,,0.010338,0.074393,0.077530,0.064252,0.066493,0.604112,0.108106,0.112132,0.090951,0.093914,0.606470,0.732618,0.699964,0.777893,0.761549,-0.027832,0.724429,0.661414,0.778276,0.756639,-0.059283
69,50,train,0.000751,0.000502,0.162490,,,,,,,,,,,,,,,,,,,,,
69,100,train,0.000734,0.000277,0.224143,,,,,,,,,,,,,,,,,,,,,
69,150,train,0.000744,0.000452,0.211448,,,,,,,,,,,,,,,,,,,,,
69,200,train,0.000995,0.001155,0.233796,,,,,,,,,,,,,,,,,,,,,
69,250,train,0.000782,0.000376,0.215421,,,,,,,,,,,,,,,,,,,,,
69,300,train,0.000891,0.000833,0.214707,,,,,,,,,,,,,,,,,,,,,
69,350,train,0.000764,0.000559,0.166554,,,,,,,,,,,,,,,,,,,,,
69,400,train,0.000701,0.000653,0.251006,,,,,,,,,,,,,,,,,,,,,
69,450,train,0.000705,0.000844,0.208130,,,,,,,,,,,,,,,,,,,,,
69,500,train,0.000743,0.000460,0.227784,,,,,,,,,,,,,,,,,,,,,
69,550,train,0.000729,0.000720,0.218531,,,,,,,,,,,,,,,,,,,,,
69,600,train,0.000843,0.001471,0.200379,,,,,,,,,,,,,,,,,,,,,
69,end,val,,,,0.010237,0.074028,0.077222,0.063888,0.065509,0.604740,0.107444,0.111162,0.090834,0.093784,0.606956,0.734427,0.698767,0.781576,0.764635,-0.025057,0.726816,0.659509,0.783415,0.766627,-0.056434
70,50,train,0.000856,0.000662,0.261349,,,,,,,,,,,,,,,,,,,,,
70,100,train,0.000723,0.000527,0.336422,,,,,,,,,,,,,,,,,,,,,
70,150,train,0.000695,0.001171,0.177234,,,,,,,,,,,,,,,,,,,,,
70,200,train,0.000771,0.000950,0.236774,,,,,,,,,,,,,,,,,,,,,
70,250,train,0.000694,0.001128,0.240971,,,,,,,,,,,,,,,,,,,,,
70,300,train,0.000687,0.000641,0.201889,,,,,,,,,,,,,,,,,,,,,
70,350,train,0.000826,0.000434,0.365833,,,,,,,,,,,,,,,,,,,,,
70,400,train,0.000739,0.001779,0.222392,,,,,,,,,,,,,,,,,,,,,
70,450,train,0.000715,0.000618,0.260414,,,,,,,,,,,,,,,,,,,,,
70,500,train,0.000647,0.000649,0.232966,,,,,,,,,,,,,,,,,,,,,
70,550,train,0.000660,0.000496,0.293443,,,,,,,,,,,,,,,,,,,,,
70,600,train,0.000743,0.001352,0.270465,,,,,,,,,,,,,,,,,,,,,
70,end,val,,,,0.010557,0.076494,0.078672,0.064630,0.065102,0.599837,0.111358,0.112769,0.091950,0.093026,0.601768,0.734249,0.703602,0.777697,0.769761,-0.027702,0.733399,0.670760,0.777048,0.774016,-0.055450
71,50,train,0.000669,0.000949,0.210255,,,,,,,,,,,,,,,,,,,,,
71,100,train,0.000745,0.000519,0.192885,,,,,,,,,,,,,,,,,,,,,
71,150,train,0.000686,0.001243,0.223794,,,,,,,,,,,,,,,,,,,,,
71,200,train,0.000727,0.000580,0.238926,,,,,,,,,,,,,,,,,,,,,
71,250,train,0.000718,0.000485,0.196931,,,,,,,,,,,,,,,,,,,,,
71,300,train,0.000718,0.000584,0.186382,,,,,,,,,,,,,,,,,,,,,
71,350,train,0.000698,0.000557,0.215873,,,,,,,,,,,,,,,,,,,,,
71,400,train,0.000748,0.000645,0.220044,,,,,,,,,,,,,,,,,,,,,
71,450,train,0.000643,0.000588,0.114428,,,,,,,,,,,,,,,,,,,,,
71,500,train,0.000709,0.000499,0.233196,,,,,,,,,,,,,,,,,,,,,
71,550,train,0.000753,0.002239,0.180469,,,,,,,,,,,,,,,,,,,,,
71,600,train,0.000808,0.000340,0.283624,,,,,,,,,,,,,,,,,,,,,
71,end,val,,,,0.011338,0.081059,0.085510,0.064574,0.067196,0.603404,0.115304,0.120182,0.091360,0.096263,0.605772,0.735976,0.703149,0.780972,0.771090,-0.030848,0.732688,0.671657,0.782736,0.775090,-0.062323
72,50,train,0.000728,0.000799,0.226420,,,,,,,,,,,,,,,,,,,,,
72,100,train,0.000717,0.000586,0.267479,,,,,,,,,,,,,,,,,,,,,
72,150,train,0.000657,0.000689,0.261304,,,,,,,,,,,,,,,,,,,,,
72,200,train,0.000700,0.000498,0.258074,,,,,,,,,,,,,,,,,,,,,
72,250,train,0.000622,0.000784,0.190348,,,,,,,,,,,,,,,,,,,,,
72,300,train,0.000669,0.000509,0.212233,,,,,,,,,,,,,,,,,,,,,
72,350,train,0.000634,0.000698,0.275806,,,,,,,,,,,,,,,,,,,,,
72,400,train,0.000722,0.000556,0.166109,,,,,,,,,,,,,,,,,,,,,
72,450,train,0.000739,0.001564,0.189182,,,,,,,,,,,,,,,,,,,,,
72,500,train,0.000609,0.000769,0.160018,,,,,,,,,,,,,,,,,,,,,
72,550,train,0.000626,0.000678,0.261163,,,,,,,,,,,,,,,,,,,,,
72,600,train,0.000765,0.001107,0.231181,,,,,,,,,,,,,,,,,,,,,
72,end,val,,,,0.010697,0.075960,0.078476,0.064358,0.067313,0.603558,0.110131,0.113254,0.092028,0.096773,0.605444,0.726410,0.687087,0.776983,0.763651,-0.018898,0.724927,0.654266,0.780367,0.768892,-0.048615
73,50,train,0.000804,0.000598,0.127727,,,,,,,,,,,,,,,,,,,,,
73,100,train,0.000710,0.000584,0.203891,,,,,,,,,,,,,,,,,,,,,
73,150,train,0.000774,0.000327,0.240101,,,,,,,,,,,,,,,,,,,,,
73,200,train,0.000629,0.000737,0.268668,,,,,,,,,,,,,,,,,,,,,
73,250,train,0.000809,0.000823,0.257222,,,,,,,,,,,,,,,,,,,,,
73,300,train,0.000790,0.001097,0.288404,,,,,,,,,,,,,,,,,,,,,
73,350,train,0.000686,0.000564,0.245910,,,,,,,,,,,,,,,,,,,,,
73,400,train,0.000808,0.001217,0.273582,,,,,,,,,,,,,,,,,,,,,
73,450,train,0.000805,0.000723,0.254896,,,,,,,,,,,,,,,,,,,,,
73,500,train,0.000700,0.000709,0.234062,,,,,,,,,,,,,,,,,,,,,
73,550,train,0.000748,0.000515,0.242402,,,,,,,,,,,,,,,,,,,,,
73,600,train,0.000723,0.000147,0.161221,,,,,,,,,,,,,,,,,,,,,
73,end,val,,,,0.010282,0.075352,0.078079,0.063309,0.065177,0.590782,0.109000,0.111843,0.089675,0.093247,0.592632,0.729273,0.701627,0.778503,0.766778,-0.024491,0.722761,0.666640,0.776759,0.767475,-0.056401
74,50,train,0.000715,0.000571,0.294160,,,,,,,,,,,,,,,,,,,,,
74,100,train,0.000727,0.001059,0.189093,,,,,,,,,,,,,,,,,,,,,
74,150,train,0.000736,0.000696,0.200619,,,,,,,,,,,,,,,,,,,,,
74,200,train,0.000776,0.000600,0.305416,,,,,,,,,,,,,,,,,,,,,
74,250,train,0.000746,0.000864,0.201996,,,,,,,,,,,,,,,,,,,,,
74,300,train,0.000696,0.000850,0.251708,,,,,,,,,,,,,,,,,,,,,
74,350,train,0.000629,0.000411,0.233237,,,,,,,,,,,,,,,,,,,,,
74,400,train,0.000736,0.000536,0.188485,,,,,,,,,,,,,,,,,,,,,
74,450,train,0.000755,0.000362,0.237227,,,,,,,,,,,,,,,,,,,,,
74,500,train,0.000692,0.000395,0.205112,,,,,,,,,,,,,,,,,,,,,
74,550,train,0.000674,0.000385,0.326923,,,,,,,,,,,,,,,,,,,,,
74,600,train,0.000660,0.000518,0.304525,,,,,,,,,,,,,,,,,,,,,
74,end,val,,,,0.010621,0.076787,0.079730,0.063176,0.066064,0.598874,0.111262,0.114333,0.090153,0.094363,0.600843,0.728000,0.697399,0.777646,0.762947,-0.021513,0.721275,0.652480,0.779133,0.761470,-0.052247
75,50,train,0.000776,0.000886,0.218415,,,,,,,,,,,,,,,,,,,,,
75,100,train,0.000723,0.000331,0.202663,,,,,,,,,,,,,,,,,,,,,
75,150,train,0.000620,0.000587,0.239515,,,,,,,,,,,,,,,,,,,,,
75,200,train,0.000710,0.000491,0.176358,,,,,,,,,,,,,,,,,,,,,
75,250,train,0.000678,0.000549,0.190356,,,,,,,,,,,,,,,,,,,,,
75,300,train,0.000697,0.001205,0.172299,,,,,,,,,,,,,,,,,,,,,
75,350,train,0.000685,0.001056,0.288687,,,,,,,,,,,,,,,,,,,,,
75,400,train,0.000656,0.001002,0.199540,,,,,,,,,,,,,,,,,,,,,
75,450,train,0.000812,0.001562,0.172518,,,,,,,,,,,,,,,,,,,,,
75,500,train,0.000690,0.000880,0.203729,,,,,,,,,,,,,,,,,,,,,
75,550,train,0.000676,0.000576,0.203760,,,,,,,,,,,,,,,,,,,,,
75,600,train,0.000747,0.000646,0.280007,,,,,,,,,,,,,,,,,,,,,
75,end,val,,,,0.010483,0.074877,0.079107,0.063307,0.066459,0.600872,0.108464,0.113441,0.090523,0.095425,0.603084,0.731482,0.700986,0.778388,0.758606,-0.025075,0.722863,0.660607,0.779426,0.759101,-0.056854
76,50,train,0.000671,0.001009,0.270640,,,,,,,,,,,,,,,,,,,,,
76,100,train,0.000609,0.000433,0.207917,,,,,,,,,,,,,,,,,,,,,
76,150,train,0.000675,0.000788,0.192867,,,,,,,,,,,,,,,,,,,,,
76,200,train,0.000588,0.000339,0.227236,,,,,,,,,,,,,,,,,,,,,
76,250,train,0.000763,0.000826,0.197288,,,,,,,,,,,,,,,,,,,,,
76,300,train,0.000664,0.000914,0.305970,,,,,,,,,,,,,,,,,,,,,
76,350,train,0.000705,0.000963,0.227616,,,,,,,,,,,,,,,,,,,,,
76,400,train,0.000754,0.000439,0.186350,,,,,,,,,,,,,,,,,,,,,
76,450,train,0.000724,0.000858,0.214280,,,,,,,,,,,,,,,,,,,,,
76,500,train,0.000679,0.000228,0.173373,,,,,,,,,,,,,,,,,,,,,
76,550,train,0.000728,0.000908,0.212507,,,,,,,,,,,,,,,,,,,,,
76,600,train,0.000652,0.000959,0.246633,,,,,,,,,,,,,,,,,,,,,
76,end,val,,,,0.010682,0.077562,0.080656,0.062833,0.066270,0.600117,0.111787,0.115315,0.088922,0.095003,0.602387,0.731776,0.702082,0.783189,0.772228,-0.025787,0.724812,0.661808,0.782935,0.773602,-0.055600
77,50,train,0.000642,0.000558,0.198019,,,,,,,,,,,,,,,,,,,,,
77,100,train,0.000647,0.000361,0.294358,,,,,,,,,,,,,,,,,,,,,
77,150,train,0.000742,0.000277,0.209638,,,,,,,,,,,,,,,,,,,,,
77,200,train,0.000754,0.000861,0.236362,,,,,,,,,,,,,,,,,,,,,
77,250,train,0.000718,0.000236,0.131216,,,,,,,,,,,,,,,,,,,,,
77,300,train,0.000642,0.001307,0.232105,,,,,,,,,,,,,,,,,,,,,
77,350,train,0.000594,0.000571,0.183135,,,,,,,,,,,,,,,,,,,,,
77,400,train,0.000677,0.000517,0.146591,,,,,,,,,,,,,,,,,,,,,
77,450,train,0.000684,0.000296,0.228828,,,,,,,,,,,,,,,,,,,,,
77,500,train,0.000645,0.000806,0.157906,,,,,,,,,,,,,,,,,,,,,
77,550,train,0.000642,0.000896,0.223231,,,,,,,,,,,,,,,,,,,,,
77,600,train,0.000637,0.000447,0.207468,,,,,,,,,,,,,,,,,,,,,
77,end,val,,,,0.010331,0.075715,0.079120,0.062395,0.065288,0.596304,0.108844,0.113529,0.088889,0.093195,0.598620,0.733744,0.701713,0.783401,0.764511,-0.023050,0.729248,0.664505,0.787231,0.766812,-0.052464
78,50,train,0.000657,0.000519,0.177402,,,,,,,,,,,,,,,,,,,,,
78,100,train,0.000616,0.001029,0.248854,,,,,,,,,,,,,,,,,,,,,
78,150,train,0.000720,0.000321,0.226641,,,,,,,,,,,,,,,,,,,,,
78,200,train,0.000650,0.000322,0.256311,,,,,,,,,,,,,,,,,,,,,
78,250,train,0.000705,0.000719,0.293124,,,,,,,,,,,,,,,,,,,,,
78,300,train,0.000782,0.000425,0.256271,,,,,,,,,,,,,,,,,,,,,
78,350,train,0.000731,0.000282,0.225414,,,,,,,,,,,,,,,,,,,,,
78,400,train,0.000646,0.000605,0.189074,,,,,,,,,,,,,,,,,,,,,
78,450,train,0.000645,0.000674,0.137851,,,,,,,,,,,,,,,,,,,,,
78,500,train,0.000580,0.000361,0.288588,,,,,,,,,,,,,,,,,,,,,
78,550,train,0.000628,0.000336,0.173769,,,,,,,,,,,,,,,,,,,,,
78,600,train,0.000696,0.000617,0.199550,,,,,,,,,,,,,,,,,,,,,
78,end,val,,,,0.010693,0.075690,0.079600,0.064482,0.065689,0.603073,0.109522,0.115193,0.092372,0.094736,0.605460,0.729944,0.690390,0.775298,0.762516,-0.016666,0.726789,0.651531,0.779432,0.767566,-0.049782
79,50,train,0.000699,0.001457,0.238855,,,,,,,,,,,,,,,,,,,,,
79,100,train,0.000688,0.000969,0.174566,,,,,,,,,,,,,,,,,,,,,
79,150,train,0.000661,0.000544,0.207710,,,,,,,,,,,,,,,,,,,,,
79,200,train,0.000679,0.000709,0.244629,,,,,,,,,,,,,,,,,,,,,
79,250,train,0.000669,0.001075,0.234846,,,,,,,,,,,,,,,,,,,,,
79,300,train,0.000678,0.000540,0.221347,,,,,,,,,,,,,,,,,,,,,
79,350,train,0.000579,0.000788,0.301988,,,,,,,,,,,,,,,,,,,,,
79,400,train,0.000575,0.000219,0.207077,,,,,,,,,,,,,,,,,,,,,
79,450,train,0.000721,0.000633,0.215781,,,,,,,,,,,,,,,,,,,,,
79,500,train,0.000676,0.000426,0.245878,,,,,,,,,,,,,,,,,,,,,
79,550,train,0.000841,0.000943,0.250562,,,,,,,,,,,,,,,,,,,,,
79,600,train,0.000659,0.000481,0.238823,,,,,,,,,,,,,,,,,,,,,
79,end,val,,,,0.010202,0.074227,0.076863,0.063399,0.065431,0.601345,0.107976,0.110581,0.090985,0.092975,0.603548,0.733161,0.698682,0.775641,0.763165,-0.018998,0.728364,0.661218,0.777001,0.762673,-0.047270
80,50,train,0.000615,0.000961,0.158030,,,,,,,,,,,,,,,,,,,,,
80,100,train,0.000805,0.000514,0.277212,,,,,,,,,,,,,,,,,,,,,
80,150,train,0.000564,0.000483,0.239824,,,,,,,,,,,,,,,,,,,,,
80,200,train,0.000636,0.000200,0.225011,,,,,,,,,,,,,,,,,,,,,
80,250,train,0.000614,0.000232,0.265016,,,,,,,,,,,,,,,,,,,,,
80,300,train,0.000709,0.000594,0.232500,,,,,,,,,,,,,,,,,,,,,
80,350,train,0.000630,0.000671,0.234039,,,,,,,,,,,,,,,,,,,,,
80,400,train,0.000625,0.000817,0.150121,,,,,,,,,,,,,,,,,,,,,
80,450,train,0.000852,0.001020,0.279255,,,,,,,,,,,,,,,,,,,,,
80,500,train,0.000612,0.000821,0.243991,,,,,,,,,,,,,,,,,,,,,
80,550,train,0.000670,0.000607,0.277666,,,,,,,,,,,,,,,,,,,,,
80,600,train,0.000606,0.000927,0.327028,,,,,,,,,,,,,,,,,,,,,
80,end,val,,,,0.010389,0.074988,0.077988,0.062974,0.066148,0.605213,0.108451,0.112322,0.090444,0.094864,0.607598,0.732131,0.697092,0.778421,0.767819,-0.009765,0.727365,0.664424,0.782242,0.769884,-0.041756
81,50,train,0.000651,0.000151,0.330965,,,,,,,,,,,,,,,,,,,,,
81,100,train,0.000547,0.000674,0.246417,,,,,,,,,,,,,,,,,,,,,
81,150,train,0.000572,0.000378,0.287316,,,,,,,,,,,,,,,,,,,,,
81,200,train,0.000668,0.001466,0.361229,,,,,,,,,,,,,,,,,,,,,
81,250,train,0.000581,0.000285,0.237807,,,,,,,,,,,,,,,,,,,,,
81,300,train,0.000639,0.000209,0.358039,,,,,,,,,,,,,,,,,,,,,
81,350,train,0.000581,0.000626,0.346183,,,,,,,,,,,,,,,,,,,,,
81,400,train,0.000649,0.000484,0.232359,,,,,,,,,,,,,,,,,,,,,
81,450,train,0.000659,0.000435,0.176660,,,,,,,,,,,,,,,,,,,,,
81,500,train,0.000696,0.000730,0.181693,,,,,,,,,,,,,,,,,,,,,
81,550,train,0.000619,0.000644,0.246457,,,,,,,,,,,,,,,,,,,,,
81,600,train,0.000669,0.000504,0.192346,,,,,,,,,,,,,,,,,,,,,
81,end,val,,,,0.010471,0.075504,0.078060,0.063589,0.067045,0.604713,0.108801,0.112613,0.090471,0.095809,0.606956,0.733900,0.697515,0.780640,0.766735,-0.026427,0.727677,0.660941,0.783032,0.767695,-0.056861
82,50,train,0.000624,0.000745,0.212629,,,,,,,,,,,,,,,,,,,,,
82,100,train,0.000607,0.000658,0.299902,,,,,,,,,,,,,,,,,,,,,
82,150,train,0.000633,0.000277,0.206565,,,,,,,,,,,,,,,,,,,,,
82,200,train,0.000580,0.000501,0.263241,,,,,,,,,,,,,,,,,,,,,
82,250,train,0.000641,0.001123,0.252494,,,,,,,,,,,,,,,,,,,,,
82,300,train,0.000645,0.001095,0.231900,,,,,,,,,,,,,,,,,,,,,
82,350,train,0.000525,0.001005,0.187667,,,,,,,,,,,,,,,,,,,,,
82,400,train,0.000609,0.000377,0.210378,,,,,,,,,,,,,,,,,,,,,
82,450,train,0.000593,0.000516,0.249639,,,,,,,,,,,,,,,,,,,,,
82,500,train,0.000572,0.000633,0.182510,,,,,,,,,,,,,,,,,,,,,
82,550,train,0.000539,0.000542,0.232184,,,,,,,,,,,,,,,,,,,,,
82,600,train,0.000567,0.000422,0.226021,,,,,,,,,,,,,,,,,,,,,
82,end,val,,,,0.010725,0.076683,0.080033,0.062269,0.066426,0.593543,0.111082,0.115651,0.089702,0.095607,0.595547,0.729499,0.692552,0.783340,0.764445,-0.019013,0.727539,0.655493,0.790866,0.766682,-0.048385
83,50,train,0.000552,0.000504,0.243161,,,,,,,,,,,,,,,,,,,,,
83,100,train,0.000654,0.000697,0.241369,,,,,,,,,,,,,,,,,,,,,
83,150,train,0.000657,0.001488,0.222082,,,,,,,,,,,,,,,,,,,,,
83,200,train,0.000559,0.000538,0.204316,,,,,,,,,,,,,,,,,,,,,
83,250,train,0.000645,0.000390,0.222782,,,,,,,,,,,,,,,,,,,,,
83,300,train,0.000742,0.000448,0.218908,,,,,,,,,,,,,,,,,,,,,
83,350,train,0.000662,0.000352,0.264323,,,,,,,,,,,,,,,,,,,,,
83,400,train,0.000661,0.001210,0.292134,,,,,,,,,,,,,,,,,,,,,
83,450,train,0.000661,0.000501,0.196409,,,,,,,,,,,,,,,,,,,,,
83,500,train,0.000623,0.000389,0.164761,,,,,,,,,,,,,,,,,,,,,
83,550,train,0.000749,0.000693,0.285627,,,,,,,,,,,,,,,,,,,,,
83,600,train,0.000701,0.001103,0.181855,,,,,,,,,,,,,,,,,,,,,
83,end,val,,,,0.010386,0.075607,0.077340,0.062480,0.066433,0.593249,0.109465,0.111488,0.089726,0.095289,0.595308,0.729475,0.697638,0.782133,0.769636,-0.014429,0.723969,0.663646,0.787379,0.773182,-0.043776
84,50,train,0.000586,0.000998,0.217659,,,,,,,,,,,,,,,,,,,,,
84,100,train,0.000576,0.000930,0.264349,,,,,,,,,,,,,,,,,,,,,
84,150,train,0.000676,0.000484,0.375496,,,,,,,,,,,,,,,,,,,,,
84,200,train,0.000609,0.000703,0.325150,,,,,,,,,,,,,,,,,,,,,
84,250,train,0.000669,0.001050,0.286139,,,,,,,,,,,,,,,,,,,,,
84,300,train,0.000617,0.000247,0.234943,,,,,,,,,,,,,,,,,,,,,
84,350,train,0.000604,0.000755,0.244726,,,,,,,,,,,,,,,,,,,,,
84,400,train,0.000563,0.000698,0.200055,,,,,,,,,,,,,,,,,,,,,
84,450,train,0.000594,0.000623,0.180675,,,,,,,,,,,,,,,,,,,,,
84,500,train,0.000601,0.000308,0.289251,,,,,,,,,,,,,,,,,,,,,
84,550,train,0.000613,0.001846,0.275715,,,,,,,,,,,,,,,,,,,,,
84,600,train,0.000645,0.000548,0.270341,,,,,,,,,,,,,,,,,,,,,
84,end,val,,,,0.010370,0.075882,0.078428,0.063592,0.065508,0.595609,0.108815,0.111784,0.091590,0.093571,0.598023,0.732941,0.702899,0.773232,0.763943,0.000582,0.724479,0.663885,0.781202,0.764088,-0.029527
85,50,train,0.000560,0.000475,0.172295,,,,,,,,,,,,,,,,,,,,,
85,100,train,0.000603,0.000380,0.211061,,,,,,,,,,,,,,,,,,,,,
85,150,train,0.000626,0.000604,0.230984,,,,,,,,,,,,,,,,,,,,,
85,200,train,0.000571,0.000607,0.148626,,,,,,,,,,,,,,,,,,,,,
85,250,train,0.000533,0.000756,0.167367,,,,,,,,,,,,,,,,,,,,,
85,300,train,0.000601,0.000658,0.156365,,,,,,,,,,,,,,,,,,,,,
85,350,train,0.000679,0.000807,0.214061,,,,,,,,,,,,,,,,,,,,,
85,400,train,0.000668,0.000491,0.202742,,,,,,,,,,,,,,,,,,,,,
85,450,train,0.000654,0.000583,0.141452,,,,,,,,,,,,,,,,,,,,,
85,500,train,0.000600,0.000623,0.397847,,,,,,,,,,,,,,,,,,,,,
85,550,train,0.000639,0.000608,0.175693,,,,,,,,,,,,,,,,,,,,,
85,600,train,0.000677,0.000724,0.176253,,,,,,,,,,,,,,,,,,,,,
85,end,val,,,,0.010542,0.075144,0.078748,0.063263,0.065419,0.596478,0.109358,0.114502,0.090492,0.094399,0.598278,0.729030,0.685045,0.773695,0.766226,-0.008797,0.719604,0.635676,0.777728,0.769607,-0.038214
86,50,train,0.000694,0.000942,0.320789,,,,,,,,,,,,,,,,,,,,,
86,100,train,0.000490,0.000346,0.310029,,,,,,,,,,,,,,,,,,,,,
86,150,train,0.000519,0.001126,0.138366,,,,,,,,,,,,,,,,,,,,,
86,200,train,0.000646,0.000367,0.213841,,,,,,,,,,,,,,,,,,,,,
86,250,train,0.000515,0.000965,0.183079,,,,,,,,,,,,,,,,,,,,,
86,300,train,0.000667,0.000727,0.174532,,,,,,,,,,,,,,,,,,,,,
86,350,train,0.000608,0.000441,0.176935,,,,,,,,,,,,,,,,,,,,,
86,400,train,0.000633,0.000526,0.283306,,,,,,,,,,,,,,,,,,,,,
86,450,train,0.000557,0.000656,0.282983,,,,,,,,,,,,,,,,,,,,,
86,500,train,0.000622,0.000375,0.249824,,,,,,,,,,,,,,,,,,,,,
86,550,train,0.000646,0.000379,0.174673,,,,,,,,,,,,,,,,,,,,,
86,600,train,0.000590,0.000509,0.336155,,,,,,,,,,,,,,,,,,,,,
86,end,val,,,,0.010412,0.075549,0.078374,0.061940,0.064863,0.597729,0.110004,0.113062,0.089315,0.093732,0.599838,0.729294,0.700801,0.780045,0.767673,-0.013130,0.720936,0.659331,0.787344,0.771409,-0.046058
87,50,train,0.000565,0.000830,0.262250,,,,,,,,,,,,,,,,,,,,,
87,100,train,0.000578,0.000275,0.162599,,,,,,,,,,,,,,,,,,,,,
87,150,train,0.000550,0.000319,0.210549,,,,,,,,,,,,,,,,,,,,,
87,200,train,0.000586,0.000574,0.265746,,,,,,,,,,,,,,,,,,,,,
87,250,train,0.000654,0.000507,0.174918,,,,,,,,,,,,,,,,,,,,,
87,300,train,0.000666,0.000326,0.226016,,,,,,,,,,,,,,,,,,,,,
87,350,train,0.000683,0.000537,0.222526,,,,,,,,,,,,,,,,,,,,,
87,400,train,0.000637,0.000944,0.114582,,,,,,,,,,,,,,,,,,,,,
87,450,train,0.000528,0.000440,0.223014,,,,,,,,,,,,,,,,,,,,,
87,500,train,0.000547,0.000729,0.120890,,,,,,,,,,,,,,,,,,,,,
87,550,train,0.000722,0.000543,0.188760,,,,,,,,,,,,,,,,,,,,,
87,600,train,0.000609,0.000468,0.161054,,,,,,,,,,,,,,,,,,,,,
87,end,val,,,,0.010256,0.075045,0.078986,0.062267,0.065213,0.596738,0.108394,0.112964,0.089238,0.092473,0.598964,0.731159,0.699632,0.782677,0.766306,-0.018055,0.725424,0.657668,0.789326,0.765419,-0.044843
88,50,train,0.000566,0.000264,0.340075,,,,,,,,,,,,,,,,,,,,,
88,100,train,0.000500,0.000492,0.170949,,,,,,,,,,,,,,,,,,,,,
88,150,train,0.000674,0.000357,0.206262,,,,,,,,,,,,,,,,,,,,,
88,200,train,0.000615,0.000193,0.185430,,,,,,,,,,,,,,,,,,,,,
88,250,train,0.000590,0.000841,0.171552,,,,,,,,,,,,,,,,,,,,,
88,300,train,0.000582,0.000526,0.192124,,,,,,,,,,,,,,,,,,,,,
88,350,train,0.000505,0.000602,0.219990,,,,,,,,,,,,,,,,,,,,,
88,400,train,0.000524,0.000454,0.276434,,,,,,,,,,,,,,,,,,,,,
88,450,train,0.000611,0.000545,0.210066,,,,,,,,,,,,,,,,,,,,,
88,500,train,0.000555,0.000332,0.170376,,,,,,,,,,,,,,,,,,,,,
88,550,train,0.000583,0.000585,0.215890,,,,,,,,,,,,,,,,,,,,,
88,600,train,0.000693,0.000884,0.203575,,,,,,,,,,,,,,,,,,,,,
